origin_id,distance,month_name,day_of_week_sin,day_of_week_cos,minutes_sin,minutes_cos,precip_mm,cloud_cover,wind_speed,temp_range,humidity_comfort,heat_stress,duration
BT04,1.5892632315739608,July,0.7818314824680298,0.6234898018587336,0.754709580222772,0.6560590289905073,0.0,3,5,11,Very Humid,Safe,9.433333333333334
BT05,1.091282026742783,April,-0.433883739117558,-0.9009688679024191,0.9455185755993167,0.32556815445715676,0.4,84,2,11,Very Humid,Extreme Caution,1.7
BT02,1.4913432233154422,March,-0.433883739117558,-0.9009688679024191,0.7431448254773941,0.6691306063588582,0.0,29,2,10,Very Humid,Safe,5.25
BT05,1.091282026742783,April,0.7818314824680298,0.6234898018587336,0.9455185755993167,0.32556815445715676,0.5,80,2,10,Very Humid,Caution,1.55
BT03,0.9140332362197978,July,0.9749279121818236,-0.22252093395631434,-0.8386705679454243,0.5446390350150266,0.0,78,5,9,Very Humid,Safe,2.5
BT04,1.5892632315739608,May,-0.433883739117558,-0.9009688679024191,0.754709580222772,0.6560590289905073,0.0,8,5,8,Very Humid,Safe,6.683333333333334
BT02,0.9140332362197978,August,0.0,1.0,0.49999999999999994,0.8660254037844387,0.0,0,4,13,Very Humid,Safe,1.2333333333333334
BT01,1.3487946268033535,August,0.43388373911755823,-0.900968867902419,-0.6427876096865396,0.7660444431189778,0.0,5,6,13,Very Humid,Safe,9.116666666666667
BT05,1.7382329657418492,June,0.9749279121818236,-0.22252093395631434,0.7986355100472928,0.6018150231520484,0.0,0,3,11,Humid,Safe,7.05
BT04,1.5892632315739608,June,0.7818314824680298,0.6234898018587336,0.754709580222772,0.6560590289905073,0.0,15,3,10,Very Humid,Safe,4.666666666666667
BT03,0.9140332362197978,September,0.9749279121818236,-0.22252093395631434,0.6560590289905072,0.754709580222772,0.0,11,4,12,Very Humid,Safe,1.45
BT04,3.200573835232762,June,0.0,1.0,0.7313537016191705,0.6819983600624985,0.0,28,4,9,Very Humid,Safe,10.266666666666667
BT02,1.4913432233154422,July,0.43388373911755823,-0.900968867902419,0.6819983600624985,0.7313537016191706,0.0,0,3,11,Very Humid,Safe,4.183333333333334
BT03,0.9140332362197978,February,-0.433883739117558,-0.9009688679024191,-0.9135454576426008,0.40673664307580054,0.1,50,1,11,Very Humid,Safe,3.033333333333333
BT03,0.9140332362197978,April,0.9749279121818236,-0.22252093395631434,0.6560590289905072,0.754709580222772,0.0,38,2,10,Very Humid,Safe,1.2333333333333334
BT06,3.463606191405264,August,-0.433883739117558,-0.9009688679024191,-0.848048096156426,-0.529919264233205,0.0,18,2,14,Comfortable,Caution,16.283333333333335
BT06,2.60327554779162,July,0.7818314824680298,0.6234898018587336,-0.9945218953682734,0.10452846326765299,0.0,57,5,9,Very Humid,Safe,15.466666666666669
BT06,1.369535376459733,August,0.43388373911755823,-0.900968867902419,0.8191520442889918,0.573576436351046,0.0,7,4,13,Very Humid,Safe,5.0
BT03,0.9140332362197978,June,0.43388373911755823,-0.900968867902419,-0.9612616959383188,0.2756373558169994,1.4,68,2,6,Very Humid,Safe,4.5
BT04,1.5892632315739608,April,0.9749279121818236,-0.22252093395631434,0.9063077870366499,0.42261826174069944,0.0,11,2,12,Humid,Extreme Caution,6.066666666666666
BT03,0.9140332362197978,February,0.7818314824680298,0.6234898018587336,0.6293203910498374,0.7771459614569709,0.1,88,4,10,Very Humid,Safe,1.4
BT03,0.9140332362197978,August,0.43388373911755823,-0.900968867902419,-0.8191520442889918,0.573576436351046,0.0,50,4,12,Very Humid,Safe,5.15
BT02,1.4913432233154422,August,0.0,1.0,0.7431448254773941,0.6691306063588582,0.0,4,4,11,Very Humid,Safe,5.633333333333334
BT03,0.9140332362197978,February,0.43388373911755823,-0.900968867902419,0.6427876096865393,0.766044443118978,0.0,40,3,10,Very Humid,Safe,1.35
BT02,0.9140332362197978,June,0.9749279121818236,-0.22252093395631434,0.573576436351046,0.8191520442889918,0.0,0,3,11,Humid,Safe,1.5166666666666666
BT05,1.091282026742783,March,-0.433883739117558,-0.9009688679024191,0.9563047559630354,0.29237170472273677,0.7,76,4,9,Very Humid,Caution,1.6166666666666667
BT03,0.9140332362197978,August,-0.433883739117558,-0.9009688679024191,0.6018150231520483,0.7986355100472928,0.0,7,5,11,Very Humid,Safe,1.7666666666666666
BT04,3.200573835232762,May,0.9749279121818236,-0.22252093395631434,0.7431448254773941,0.6691306063588582,0.0,22,3,7,Very Humid,Safe,9.65
BT02,1.4913432233154422,May,-0.433883739117558,-0.9009688679024191,0.7071067811865476,0.7071067811865476,0.0,8,5,8,Very Humid,Safe,3.933333333333333
BT02,1.3487946268033535,February,0.0,1.0,0.42261826174069944,0.9063077870366499,0.0,77,3,10,Very Humid,Safe,4.7
BT02,0.9140332362197978,May,0.9749279121818236,-0.22252093395631434,0.5877852522924731,0.8090169943749475,0.0,12,4,8,Very Humid,Safe,1.0333333333333334
BT02,0.9140332362197978,March,0.7818314824680298,0.6234898018587336,0.5591929034707469,0.8290375725550417,0.0,23,1,9,Very Humid,Safe,1.1166666666666667
BT01,1.3487946268033535,May,0.43388373911755823,-0.900968867902419,0.42261826174069944,0.9063077870366499,0.0,2,3,10,Very Humid,Safe,5.25
BT06,2.60327554779162,August,0.7818314824680298,0.6234898018587336,-0.992546151641322,0.12186934340514768,0.0,0,10,13,Very Humid,Safe,20.116666666666667
BT03,0.9140332362197978,May,0.9749279121818236,-0.22252093395631434,-0.9396926207859085,0.34202014332566816,0.0,62,1,8,Very Humid,Safe,7.216666666666667
BT03,0.9140332362197978,September,0.43388373911755823,-0.900968867902419,0.6293203910498374,0.7771459614569709,0.0,15,5,13,Very Humid,Safe,1.5
BT06,1.369535376459733,May,0.43388373911755823,-0.900968867902419,0.8090169943749475,0.5877852522924731,0.0,22,3,11,Very Humid,Safe,6.3
BT01,1.3487946268033535,September,0.0,1.0,0.7431448254773941,0.6691306063588582,0.0,5,5,13,Very Humid,Safe,2.433333333333333
BT02,1.4913432233154422,March,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.0,28,4,7,Very Humid,Safe,4.233333333333333
BT02,0.9140332362197978,March,-0.433883739117558,-0.9009688679024191,0.766044443118978,0.6427876096865394,0.0,28,4,7,Very Humid,Safe,1.3
BT02,1.4913432233154422,July,0.9749279121818236,-0.22252093395631434,0.6946583704589973,0.7193398003386512,0.0,71,6,9,Very Humid,Safe,5.083333333333333
BT06,2.60327554779162,February,0.0,1.0,-0.9876883405951378,0.15643446504023067,4.4,74,3,12,Very Humid,Safe,15.516666666666667
BT06,2.60327554779162,March,0.7818314824680298,0.6234898018587336,-0.9902680687415704,0.13917310096006547,1.4,73,2,9,Very Humid,Safe,20.866666666666667
BT04,1.5892632315739608,May,0.9749279121818236,-0.22252093395631434,0.7313537016191705,0.6819983600624985,0.0,14,1,9,Very Humid,Safe,8.1
BT06,2.60327554779162,May,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.4,83,4,8,Very Humid,Caution,17.016666666666666
BT02,0.9140332362197978,August,0.9749279121818236,-0.22252093395631434,0.48480962024633706,0.8746197071393957,0.0,5,4,12,Very Humid,Safe,1.5166666666666666
BT05,1.091282026742783,August,-0.433883739117558,-0.9009688679024191,0.8386705679454239,0.5446390350150272,0.0,6,5,8,Very Humid,Safe,1.9833333333333332
BT02,1.4913432233154422,February,-0.433883739117558,-0.9009688679024191,0.7313537016191705,0.6819983600624985,0.0,22,2,11,Very Humid,Safe,4.0
BT01,1.3487946268033535,April,0.43388373911755823,-0.900968867902419,0.4383711467890774,0.898794046299167,0.0,36,4,9,Very Humid,Safe,4.366666666666666
BT07,5.8468950780178846,September,0.43388373911755823,-0.900968867902419,0.9135454576426009,0.4067366430758002,0.0,8,3,15,Comfortable,Caution,16.083333333333332
BT02,0.9140332362197978,April,0.0,1.0,0.5299192642332049,0.848048096156426,0.0,33,2,11,Very Humid,Safe,1.1833333333333331
BT04,1.5892632315739608,August,0.7818314824680298,0.6234898018587336,0.7431448254773941,0.6691306063588582,0.0,0,7,13,Very Humid,Safe,7.15
BT02,1.4913432233154422,May,0.7818314824680298,0.6234898018587336,0.6427876096865393,0.766044443118978,0.0,20,5,7,Very Humid,Safe,5.433333333333334
BT02,0.9140332362197978,September,0.43388373911755823,-0.900968867902419,0.5150380749100542,0.8571673007021123,0.0,15,5,13,Very Humid,Safe,1.2
BT03,0.9140332362197978,April,0.7818314824680298,0.6234898018587336,0.6293203910498374,0.7771459614569709,0.0,74,2,8,Very Humid,Safe,1.3833333333333333
BT04,1.5892632315739608,August,0.43388373911755823,-0.900968867902419,0.7313537016191705,0.6819983600624985,0.0,15,5,8,Very Humid,Safe,6.266666666666667
BT02,1.4913432233154422,September,0.0,1.0,0.6946583704589973,0.7193398003386512,0.0,21,5,9,Very Humid,Safe,5.016666666666667
BT06,1.369535376459733,April,0.7818314824680298,0.6234898018587336,0.9510565162951535,0.30901699437494745,0.5,80,2,10,Very Humid,Caution,4.3
BT03,2.2617319586218145,August,0.0,1.0,0.7193398003386511,0.6946583704589974,0.0,4,4,11,Very Humid,Safe,0.0666666666666666
BT04,1.5892632315739608,June,0.0,1.0,0.17364817766693033,0.984807753012208,0.0,13,2,11,Very Humid,Safe,2.566666666666667
BT02,1.4913432233154422,March,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.0,33,5,9,Very Humid,Safe,3.633333333333333
BT02,0.9140332362197978,March,-0.433883739117558,-0.9009688679024191,0.766044443118978,0.6427876096865394,0.1,60,5,9,Very Humid,Safe,1.3333333333333333
BT02,1.3487946268033535,August,0.9749279121818236,-0.22252093395631434,-0.6018150231520483,0.7986355100472928,0.0,9,7,12,Very Humid,Safe,5.183333333333334
BT04,1.5892632315739608,May,0.9749279121818236,-0.22252093395631434,0.6946583704589973,0.7193398003386512,0.0,24,4,7,Very Humid,Safe,5.533333333333333
BT01,1.3487946268033535,February,-0.433883739117558,-0.9009688679024191,0.5150380749100542,0.8571673007021123,0.0,22,2,11,Very Humid,Safe,4.866666666666666
BT04,1.5892632315739608,August,0.43388373911755823,-0.900968867902419,0.7431448254773941,0.6691306063588582,0.0,3,3,12,Very Humid,Safe,7.416666666666667
BT02,0.9140332362197978,August,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.0,2,5,11,Very Humid,Safe,1.3833333333333333
BT02,0.9140332362197978,September,-0.433883739117558,-0.9009688679024191,0.48480962024633706,0.8746197071393957,0.0,3,4,15,Very Humid,Safe,2.3
BT05,1.091282026742783,May,0.9749279121818236,-0.22252093395631434,0.8191520442889918,0.573576436351046,0.0,12,4,8,Very Humid,Safe,1.7333333333333334
BT06,2.60327554779162,March,-0.433883739117558,-0.9009688679024191,-0.9876883405951377,-0.15643446504023104,1.5,88,4,10,Very Humid,Caution,26.0
BT03,0.9140332362197978,June,0.43388373911755823,-0.900968867902419,0.6691306063588582,0.7431448254773942,0.0,3,5,9,Very Humid,Safe,2.55
BT01,1.3487946268033535,April,0.9749279121818236,-0.22252093395631434,0.48480962024633706,0.8746197071393957,0.0,38,2,10,Very Humid,Safe,4.25
BT02,1.3487946268033535,July,0.0,1.0,-0.7771459614569708,0.6293203910498375,0.0,73,7,10,Very Humid,Safe,2.816666666666667
BT02,0.9140332362197978,May,0.0,1.0,0.49999999999999994,0.8660254037844387,0.0,43,6,14,Very Humid,Safe,1.1166666666666667
BT06,1.369535376459733,February,0.0,1.0,0.8191520442889918,0.573576436351046,0.0,36,5,12,Very Humid,Safe,5.583333333333333
BT04,1.4913432233154422,April,-0.433883739117558,-0.9009688679024191,0.40673664307580015,0.9135454576426009,0.0,49,1,13,Very Humid,Safe,2.5
BT02,0.9140332362197978,July,0.9749279121818236,-0.22252093395631434,0.5591929034707469,0.8290375725550417,0.0,71,6,9,Very Humid,Safe,1.1166666666666667
BT02,1.4913432233154422,February,-0.433883739117558,-0.9009688679024191,0.6427876096865393,0.766044443118978,0.0,70,2,8,Very Humid,Safe,5.85
BT05,1.7382329657418492,March,0.43388373911755823,-0.900968867902419,0.8290375725550417,0.5591929034707468,0.0,87,2,9,Very Humid,Safe,8.083333333333334
BT05,1.091282026742783,August,0.0,1.0,0.766044443118978,0.6427876096865394,0.0,1,5,12,Very Humid,Safe,1.4166666666666667
BT01,1.3487946268033535,August,0.0,1.0,0.5150380749100542,0.8571673007021123,0.0,4,4,11,Very Humid,Safe,5.183333333333334
BT06,2.60327554779162,August,0.9749279121818236,-0.22252093395631434,-0.9902680687415704,0.13917310096006547,0.0,88,3,14,Very Humid,Safe,24.53333333333333
BT06,1.369535376459733,September,0.9749279121818236,-0.22252093395631434,0.8191520442889918,0.573576436351046,0.0,7,3,12,Very Humid,Safe,5.2
BT02,1.3487946268033535,February,0.0,1.0,0.4383711467890774,0.898794046299167,0.0,36,5,12,Very Humid,Safe,2.033333333333333
BT02,0.9140332362197978,May,0.0,1.0,0.573576436351046,0.8191520442889918,0.0,11,5,7,Very Humid,Safe,8.116666666666667
BT02,1.4913432233154422,April,-0.433883739117558,-0.9009688679024191,0.8910065241883678,0.4539904997395468,0.4,84,2,11,Very Humid,Extreme Caution,3.783333333333333
BT01,1.3487946268033535,March,0.43388373911755823,-0.900968867902419,0.7071067811865476,0.7071067811865476,0.0,22,1,6,Very Humid,Safe,4.833333333333333
BT03,0.9140332362197978,February,0.43388373911755823,-0.900968867902419,-0.3907311284892747,0.9205048534524399,0.1,70,3,9,Very Humid,Safe,2.783333333333333
BT06,2.60327554779162,April,0.0,1.0,-0.9986295347545738,0.052335956242943946,0.1,79,3,12,Very Humid,Safe,18.516666666666666
BT06,1.369535376459733,August,-0.433883739117558,-0.9009688679024191,0.8090169943749475,0.5877852522924731,0.0,7,5,11,Very Humid,Safe,5.166666666666667
BT03,0.9140332362197978,September,0.7818314824680298,0.6234898018587336,0.6427876096865393,0.766044443118978,0.0,15,4,12,Very Humid,Safe,1.5333333333333334
BT02,1.4913432233154422,June,-0.433883739117558,-0.9009688679024191,0.7771459614569708,0.6293203910498375,0.0,76,5,8,Very Humid,Safe,3.2666666666666666
BT03,0.9140332362197978,March,0.9749279121818236,-0.22252093395631434,0.898794046299167,0.43837114678907746,0.0,4,6,8,Humid,Caution,1.45
BT01,1.3487946268033535,August,0.9749279121818236,-0.22252093395631434,0.45399049973954675,0.8910065241883679,0.0,6,4,14,Humid,Safe,2.35
BT02,0.9140332362197978,March,0.43388373911755823,-0.900968867902419,0.573576436351046,0.8191520442889918,0.0,87,2,9,Very Humid,Safe,1.1333333333333333
BT02,0.9140332362197978,February,0.43388373911755823,-0.900968867902419,0.5150380749100542,0.8571673007021123,0.0,40,3,10,Very Humid,Safe,9.616666666666667
BT02,1.4913432233154422,April,0.43388373911755823,-0.900968867902419,0.6427876096865393,0.766044443118978,0.0,36,4,9,Very Humid,Safe,4.583333333333333
BT01,2.2617319586218145,April,0.0,1.0,0.754709580222772,0.6560590289905073,0.0,18,5,12,Very Humid,Safe,3.733333333333333
BT03,0.9140332362197978,February,0.0,1.0,0.6691306063588582,0.7431448254773942,0.0,77,3,10,Very Humid,Safe,1.65
BT02,0.9140332362197978,March,0.9749279121818236,-0.22252093395631434,0.8191520442889918,0.573576436351046,0.0,17,0,8,Very Humid,Safe,1.6833333333333331
BT04,1.5892632315739608,April,-0.433883739117558,-0.9009688679024191,0.6691306063588582,0.7431448254773942,0.0,51,0,11,Very Humid,Safe,6.733333333333333
BT06,1.369535376459733,August,0.7818314824680298,0.6234898018587336,0.8386705679454239,0.5446390350150272,0.0,0,7,13,Very Humid,Safe,5.033333333333333
BT03,0.9140332362197978,August,0.0,1.0,-0.4226182617407,0.9063077870366497,0.0,8,8,11,Very Humid,Safe,9.933333333333334
BT03,0.9140332362197978,June,0.9749279121818236,-0.22252093395631434,0.6819983600624985,0.7313537016191706,0.0,0,3,11,Humid,Safe,1.35
BT05,1.7382329657418492,July,-0.433883739117558,-0.9009688679024191,0.8290375725550417,0.5591929034707468,0.0,1,5,11,Very Humid,Safe,6.9
BT02,1.4913432233154422,July,0.9749279121818236,-0.22252093395631434,0.7431448254773941,0.6691306063588582,0.0,0,2,11,Very Humid,Safe,5.3
BT04,1.5892632315739608,February,0.43388373911755823,-0.900968867902419,0.7193398003386511,0.6946583704589974,0.0,40,3,10,Very Humid,Safe,6.916666666666667
BT02,3.463606191405264,September,0.43388373911755823,-0.900968867902419,-0.9816271834476641,0.19080899537654425,0.6,55,4,8,Very Humid,Safe,2.3833333333333333
BT06,2.60327554779162,April,-0.433883739117558,-0.9009688679024191,-0.587785252292473,-0.8090169943749475,1.4,79,6,11,Very Humid,Caution,15.133333333333333
BT05,1.091282026742783,August,0.7818314824680298,0.6234898018587336,0.8191520442889918,0.573576436351046,0.0,1,4,12,Very Humid,Safe,1.8666666666666667
BT03,0.9140332362197978,July,-0.433883739117558,-0.9009688679024191,0.6819983600624985,0.7313537016191706,0.0,1,5,11,Very Humid,Safe,1.35
BT02,0.9140332362197978,March,-0.433883739117558,-0.9009688679024191,0.6018150231520483,0.7986355100472928,0.0,29,2,10,Very Humid,Safe,1.6
BT02,1.4913432233154422,September,-0.433883739117558,-0.9009688679024191,0.6946583704589973,0.7193398003386512,0.0,2,2,15,Very Humid,Safe,5.983333333333333
BT02,0.9140332362197978,June,-0.433883739117558,-0.9009688679024191,0.6691306063588582,0.7431448254773942,0.0,76,5,8,Very Humid,Safe,1.1166666666666667
BT04,1.5892632315739608,June,0.9749279121818236,-0.22252093395631434,0.788010753606722,0.6156614753256583,0.0,9,5,8,Very Humid,Safe,4.15
BT06,1.369535376459733,August,0.7818314824680298,0.6234898018587336,0.8386705679454239,0.5446390350150272,0.0,1,4,12,Very Humid,Safe,5.083333333333333
BT03,0.9140332362197978,August,0.0,1.0,-0.7660444431189781,0.6427876096865393,0.0,35,5,12,Very Humid,Safe,3.15
BT02,1.4913432233154422,February,0.7818314824680298,0.6234898018587336,0.6560590289905072,0.754709580222772,0.0,34,5,9,Very Humid,Safe,4.4
BT04,1.4913432233154422,August,-0.433883739117558,-0.9009688679024191,0.20791169081775931,0.9781476007338057,0.0,3,6,14,Very Humid,Safe,3.083333333333333
BT06,1.369535376459733,April,0.43388373911755823,-0.900968867902419,0.788010753606722,0.6156614753256583,0.0,34,2,12,Very Humid,Safe,5.066666666666666
BT04,1.5892632315739608,March,-0.433883739117558,-0.9009688679024191,0.7313537016191705,0.6819983600624985,0.0,21,1,12,Very Humid,Safe,6.433333333333334
BT04,1.4913432233154422,August,0.7818314824680298,0.6234898018587336,0.32556815445715664,0.9455185755993168,0.0,1,4,12,Very Humid,Safe,4.166666666666667
BT05,1.091282026742783,February,0.9749279121818236,-0.22252093395631434,-0.7660444431189779,-0.6427876096865395,1.1,88,3,9,Very Humid,Safe,3.05
BT06,1.369535376459733,February,0.0,1.0,0.8386705679454239,0.5446390350150272,0.0,44,6,7,Very Humid,Safe,5.733333333333333
BT05,1.091282026742783,July,0.7818314824680298,0.6234898018587336,0.7771459614569708,0.6293203910498375,0.0,12,5,8,Very Humid,Safe,2.0166666666666666
BT02,1.3487946268033535,August,0.0,1.0,0.17364817766693033,0.984807753012208,0.0,0,4,12,Very Humid,Safe,2.316666666666667
BT05,1.091282026742783,May,0.43388373911755823,-0.900968867902419,0.7986355100472928,0.6018150231520484,0.0,10,4,8,Very Humid,Safe,1.5666666666666669
BT04,1.5892632315739608,May,0.7818314824680298,0.6234898018587336,0.6691306063588582,0.7431448254773942,0.0,10,2,8,Very Humid,Safe,6.566666666666666
BT04,1.4913432233154422,May,-0.433883739117558,-0.9009688679024191,0.32556815445715664,0.9455185755993168,0.0,16,5,11,Very Humid,Safe,3.283333333333333
BT06,2.60327554779162,July,0.9749279121818236,-0.22252093395631434,-0.9961946980917455,0.08715574274765789,0.0,78,5,9,Very Humid,Safe,19.08333333333333
BT04,1.5892632315739608,March,0.9749279121818236,-0.22252093395631434,0.898794046299167,0.43837114678907746,0.0,83,3,9,Humid,Caution,5.916666666666667
BT04,2.0232108549200403,March,0.9749279121818236,-0.22252093395631434,0.8090169943749475,0.5877852522924731,0.0,76,0,11,Very Humid,Safe,7.65
BT02,1.4913432233154422,July,0.7818314824680298,0.6234898018587336,0.6293203910498374,0.7771459614569709,0.0,12,5,8,Very Humid,Safe,5.316666666666666
BT04,1.5892632315739608,February,0.0,1.0,0.7431448254773941,0.6691306063588582,0.0,44,6,7,Very Humid,Safe,7.116666666666666
BT04,1.5892632315739608,April,-0.433883739117558,-0.9009688679024191,0.9205048534524403,0.39073112848927394,0.4,84,2,11,Very Humid,Extreme Caution,3.816666666666667
BT02,1.4913432233154422,August,-0.433883739117558,-0.9009688679024191,0.6293203910498374,0.7771459614569709,0.0,7,5,11,Very Humid,Safe,5.15
BT02,1.4913432233154422,March,0.0,1.0,0.8829475928589269,0.46947156278589086,0.7,76,0,8,Very Humid,Caution,5.25
BT05,1.7382329657418492,September,0.7818314824680298,0.6234898018587336,0.8480480961564261,0.5299192642332049,0.0,14,5,10,Very Humid,Safe,6.583333333333333
BT04,1.4913432233154422,August,0.43388373911755823,-0.900968867902419,0.224951054343865,0.9743700647852352,0.0,3,3,12,Very Humid,Safe,3.1666666666666665
BT02,1.4913432233154422,March,0.0,1.0,0.8480480961564261,0.5299192642332049,0.0,23,2,11,Very Humid,Safe,5.933333333333334
BT03,0.9140332362197978,March,0.43388373911755823,-0.900968867902419,0.6946583704589973,0.7193398003386512,0.0,87,2,9,Very Humid,Safe,1.2666666666666666
BT02,1.3487946268033535,May,0.9749279121818236,-0.22252093395631434,-0.9993908270190958,0.03489949670250128,0.2,80,1,7,Very Humid,Safe,6.133333333333334
BT03,0.9140332362197978,March,0.0,1.0,0.8660254037844386,0.5000000000000001,0.0,61,3,8,Very Humid,Safe,1.9333333333333331
BT02,0.9140332362197978,February,0.0,1.0,0.5299192642332049,0.848048096156426,0.0,14,2,12,Very Humid,Safe,1.5166666666666666
BT03,0.9140332362197978,February,0.43388373911755823,-0.900968867902419,0.6691306063588582,0.7431448254773942,0.0,24,1,8,Very Humid,Safe,2.1333333333333333
BT01,1.3487946268033535,February,0.9749279121818236,-0.22252093395631434,0.4383711467890774,0.898794046299167,0.0,28,4,9,Very Humid,Safe,4.6
BT07,1.369535376459733,April,-0.433883739117558,-0.9009688679024191,0.9781476007338056,0.20791169081775945,0.4,84,2,11,Very Humid,Extreme Caution,6.666666666666667
BT02,1.4913432233154422,August,0.43388373911755823,-0.900968867902419,0.6560590289905072,0.754709580222772,0.0,7,4,13,Very Humid,Safe,3.8
BT02,1.4913432233154422,June,0.0,1.0,0.7071067811865476,0.7071067811865476,0.0,20,6,6,Very Humid,Safe,3.6
BT01,4.786027983623583,July,0.0,1.0,-0.7431448254773946,0.6691306063588578,0.0,73,7,10,Very Humid,Safe,7.75
BT03,0.9140332362197978,June,0.43388373911755823,-0.900968867902419,-0.9876883405951377,-0.15643446504023104,0.0,78,2,10,Humid,Caution,7.233333333333333
BT03,0.9140332362197978,April,-0.433883739117558,-0.9009688679024191,0.6427876096865393,0.766044443118978,0.0,49,1,13,Very Humid,Safe,1.35
BT04,1.5892632315739608,August,0.9749279121818236,-0.22252093395631434,0.7071067811865476,0.7071067811865476,0.0,6,4,14,Humid,Safe,8.633333333333333
BT02,1.4913432233154422,February,-0.433883739117558,-0.9009688679024191,0.6819983600624985,0.7313537016191706,0.0,47,0,10,Very Humid,Safe,5.183333333333334
BT02,1.4913432233154422,March,0.9749279121818236,-0.22252093395631434,0.7431448254773941,0.6691306063588582,0.0,76,0,11,Very Humid,Safe,5.416666666666667
BT03,0.9140332362197978,March,0.9749279121818236,-0.22252093395631434,0.8571673007021122,0.5150380749100543,0.0,33,5,9,Very Humid,Safe,1.5166666666666666
BT06,1.369535376459733,April,0.0,1.0,0.8191520442889918,0.573576436351046,0.0,33,2,11,Very Humid,Safe,5.55
BT02,0.9140332362197978,February,-0.433883739117558,-0.9009688679024191,0.5299192642332049,0.848048096156426,0.0,47,0,10,Very Humid,Safe,1.3
BT04,1.5892632315739608,July,0.43388373911755823,-0.900968867902419,0.7313537016191705,0.6819983600624985,0.0,0,3,11,Very Humid,Safe,6.383333333333334
BT05,1.7382329657418492,February,0.0,1.0,0.8090169943749475,0.5877852522924731,0.0,14,2,12,Very Humid,Safe,7.383333333333334
BT03,0.9140332362197978,September,-0.433883739117558,-0.9009688679024191,0.6156614753256582,0.788010753606722,0.0,4,6,13,Very Humid,Safe,1.4666666666666666
BT04,1.4913432233154422,August,0.43388373911755823,-0.900968867902419,0.32556815445715664,0.9455185755993168,0.0,0,6,13,Very Humid,Safe,3.066666666666667
BT06,2.60327554779162,March,0.0,1.0,-0.017452406437283192,-0.9998476951563913,1.2,89,3,11,Very Humid,Caution,17.2
BT02,0.9140332362197978,March,0.7818314824680298,0.6234898018587336,0.766044443118978,0.6427876096865394,0.0,33,2,9,Very Humid,Safe,1.4166666666666667
BT01,1.3487946268033535,August,0.7818314824680298,0.6234898018587336,0.4694715627858908,0.882947592858927,0.0,0,7,13,Very Humid,Safe,2.65
BT02,1.4913432233154422,February,0.7818314824680298,0.6234898018587336,0.6427876096865393,0.766044443118978,0.1,88,4,10,Very Humid,Safe,6.066666666666666
BT04,1.4913432233154422,August,0.9749279121818236,-0.22252093395631434,0.20791169081775931,0.9781476007338057,0.0,6,4,14,Humid,Safe,2.8666666666666667
BT03,0.9140332362197978,August,0.9749279121818236,-0.22252093395631434,0.6293203910498374,0.7771459614569709,0.0,2,5,11,Very Humid,Safe,1.8
BT02,1.4913432233154422,June,0.9749279121818236,-0.22252093395631434,0.6946583704589973,0.7193398003386512,0.0,0,3,11,Humid,Safe,3.8333333333333335
BT04,1.5892632315739608,April,0.0,1.0,0.6819983600624985,0.7313537016191706,0.0,72,5,12,Very Humid,Safe,5.55
BT04,1.5892632315739608,February,0.7818314824680298,0.6234898018587336,0.7193398003386511,0.6946583704589974,0.5,79,1,11,Very Humid,Safe,7.9
BT06,1.369535376459733,March,0.0,1.0,0.8480480961564261,0.5299192642332049,0.0,35,1,8,Very Humid,Safe,5.5
BT02,1.3487946268033535,May,0.0,1.0,0.3907311284892737,0.9205048534524404,0.0,4,3,8,Very Humid,Safe,2.833333333333333
BT02,1.4913432233154422,July,-0.433883739117558,-0.9009688679024191,0.7071067811865476,0.7071067811865476,0.0,6,4,11,Very Humid,Safe,7.666666666666667
BT02,1.3487946268033535,July,0.7818314824680298,0.6234898018587336,-0.8571673007021121,-0.5150380749100544,0.7,54,1,8,Very Humid,Safe,2.4166666666666665
BT02,0.9140332362197978,August,-0.433883739117558,-0.9009688679024191,0.48480962024633706,0.8746197071393957,0.0,21,3,8,Very Humid,Safe,1.15
BT06,2.60327554779162,July,0.9749279121818236,-0.22252093395631434,-0.9961946980917455,0.08715574274765789,0.0,81,1,8,Very Humid,Safe,13.816666666666666
BT01,1.3487946268033535,March,0.0,1.0,0.754709580222772,0.6560590289905073,0.0,61,3,8,Very Humid,Safe,2.05
BT03,0.9140332362197978,August,0.7818314824680298,0.6234898018587336,0.6156614753256582,0.788010753606722,0.0,0,3,13,Very Humid,Safe,2.0
BT05,1.7382329657418492,July,0.9749279121818236,-0.22252093395631434,0.898794046299167,0.43837114678907746,0.0,0,3,11,Humid,Caution,7.166666666666667
BT01,1.3487946268033535,February,0.43388373911755823,-0.900968867902419,0.42261826174069944,0.9063077870366499,0.0,40,3,10,Very Humid,Safe,5.983333333333333
BT03,0.9140332362197978,May,0.7818314824680298,0.6234898018587336,-0.9396926207859085,0.34202014332566816,0.0,25,4,8,Very Humid,Safe,2.7333333333333334
BT01,1.3487946268033535,July,0.9749279121818236,-0.22252093395631434,0.766044443118978,0.6427876096865394,0.0,71,6,9,Very Humid,Safe,3.583333333333333
