date,time,temperature,feels_like,precip_mm,humidity,visibility,pressure,cloud_cover,wind_speed,month,datetime,hour,day,month_num,hour_sin,hour_cos,month_num_sin,month_num_cos,temp_rolling_mean,temp_rolling_std,temp_lag_24,humidity_lag_24,visibility_cleaned,humidity_cleaned,wind_speed_cleaned,temp_range,dew_point,heat_index,temp_change,pressure_change,humidity_comfort,heat_stress
2024-02-27,00:00,19,19,0.0,93,10,1011,36,5,february,2024-02-27 00:00:00,0,27,2,0.0,1.0,0.8660254037844386,0.5000000000000001,23.25,3.847641852627006,19.0,93.0,10,93,5,10,17.840354859948416,19.0,,,Very Humid,Safe
2024-02-27,03:00,19,19,0.1,93,10,1010,75,6,february,2024-02-27 03:00:00,3,27,2,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,23.291666666666668,3.7933484882914743,18.0,90.0,10,93,6,10,17.840354859948416,19.0,0.0,-1.0,Very Humid,Safe
2024-02-27,06:00,19,20,0.1,92,10,1011,88,4,february,2024-02-27 06:00:00,6,27,2,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,23.291666666666668,3.7933484882914743,19.0,88.0,10,92,4,10,17.66849763576304,19.0,0.0,1.0,Very Humid,Safe
2024-02-27,09:00,28,31,0.3,72,9,1011,73,4,february,2024-02-27 09:00:00,9,27,2,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,23.291666666666668,3.7933484882914743,28.0,74.0,9,72,4,10,22.46821835904964,30.93569989244442,9.0,0.0,Very Humid,Caution
2024-02-27,12:00,29,34,2.3,73,9,1009,73,1,february,2024-02-27 12:00:00,12,27,2,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,23.291666666666668,3.7933484882914743,29.0,77.0,9,73,1,10,23.656252106457593,33.29787407955561,1.0,-2.0,Very Humid,Extreme Caution
2024-02-27,15:00,26,29,2.4,90,10,1008,76,4,february,2024-02-27 15:00:00,15,27,2,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,23.208333333333332,3.7063889219265342,28.0,78.0,10,90,4,10,24.227251268208306,26.0,-3.0,-1.0,Very Humid,Safe
2024-02-27,18:00,24,27,0.0,93,10,1009,79,1,february,2024-02-27 18:00:00,18,27,2,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,23.166666666666668,3.69096036361773,25.0,89.0,10,93,1,10,22.79484583114301,24.0,-2.0,1.0,Very Humid,Safe
2024-02-27,21:00,19,19,0.1,94,10,1011,76,1,february,2024-02-27 21:00:00,21,27,2,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,23.125,3.7336600529914845,20.0,91.0,10,94,1,10,18.010601769687202,19.0,-5.0,2.0,Very Humid,Safe
2024-02-28,00:00,19,19,0.4,95,9,1010,75,1,february,2024-02-28 00:00:00,0,28,2,0.0,1.0,0.8660254037844386,0.5000000000000001,22.958333333333332,3.827579172119188,23.0,94.0,9,95,1,9,18.179270495083415,19.0,,,Very Humid,Safe
2024-02-28,03:00,20,20,0.0,93,10,1009,40,1,february,2024-02-28 03:00:00,3,28,2,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,22.958333333333332,3.827579172119188,20.0,93.0,10,93,1,9,18.831322805881488,20.0,1.0,-1.0,Very Humid,Safe
2024-02-28,06:00,20,20,0.0,93,10,1010,70,1,february,2024-02-28 06:00:00,6,28,2,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,22.833333333333332,3.8748539009391325,23.0,93.0,10,93,1,9,18.831322805881488,20.0,0.0,1.0,Very Humid,Safe
2024-02-28,09:00,27,30,0.9,84,9,1011,83,5,february,2024-02-28 09:00:00,9,28,2,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,22.875,3.9155487149479398,26.0,84.0,9,84,5,9,24.05719531071615,30.12494065911114,7.0,1.0,Very Humid,Caution
2024-02-28,12:00,28,31,1.0,79,10,1010,76,7,february,2024-02-28 12:00:00,12,28,2,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,22.833333333333332,3.852347298744618,29.0,74.0,10,79,7,9,24.00711957690206,31.94609196355557,1.0,-1.0,Very Humid,Caution
2024-02-28,15:00,27,30,1.9,83,10,1008,62,6,february,2024-02-28 15:00:00,15,28,2,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,22.833333333333332,3.852347298744618,27.0,85.0,10,83,6,9,23.857456283805323,30.027103067111145,-1.0,-2.0,Very Humid,Caution
2024-02-28,18:00,24,27,0.7,91,10,1010,80,2,february,2024-02-28 18:00:00,18,28,2,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,22.833333333333332,3.852347298744618,24.0,93.0,10,91,2,9,22.435975706376436,24.0,-3.0,2.0,Very Humid,Safe
2024-02-28,21:00,19,19,0.0,91,10,1012,81,1,february,2024-02-28 21:00:00,21,28,2,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,22.791666666666668,3.889553083376781,20.0,95.0,10,91,1,9,17.494996953544167,19.0,-5.0,2.0,Very Humid,Safe
2024-02-29,00:00,19,19,0.4,92,9,1011,88,1,february,2024-02-29 00:00:00,0,29,2,0.0,1.0,0.8660254037844386,0.5000000000000001,22.791666666666668,3.889553083376781,19.0,97.0,9,92,1,10,17.66849763576304,19.0,,,Very Humid,Safe
2024-02-29,03:00,19,19,0.0,93,10,1010,89,1,february,2024-02-29 03:00:00,3,29,2,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,22.791666666666668,3.889553083376781,19.0,94.0,10,93,1,10,17.840354859948416,19.0,0.0,-1.0,Very Humid,Safe
2024-02-29,06:00,19,19,0.0,92,10,1011,28,1,february,2024-02-29 06:00:00,6,29,2,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,22.791666666666668,3.889553083376781,19.0,93.0,10,92,1,10,17.66849763576304,19.0,0.0,1.0,Very Humid,Safe
2024-02-29,09:00,28,32,0.0,71,10,1011,74,4,february,2024-02-29 09:00:00,9,29,2,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,22.875,3.9816153593190347,26.0,85.0,10,71,4,10,22.237807357090187,30.799996281777833,9.0,0.0,Very Humid,Caution
2024-02-29,12:00,29,33,0.5,69,9,1009,84,8,february,2024-02-29 12:00:00,12,29,2,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,22.875,3.9816153593190347,29.0,75.0,9,69,7,10,22.721911017633463,32.54347754977772,1.0,-2.0,Humid,Extreme Caution
2024-02-29,15:00,28,32,0.8,75,9,1008,75,6,february,2024-02-29 15:00:00,15,29,2,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,23.0,4.096658235153648,25.0,93.0,9,75,6,10,23.143066788244095,31.35576789511109,-1.0,-1.0,Very Humid,Caution
2024-02-29,18:00,25,27,0.2,91,9,1010,70,3,february,2024-02-29 18:00:00,18,29,2,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,23.083333333333332,4.116949764366681,23.0,96.0,9,91,3,10,23.424036056413026,25.0,-3.0,2.0,Very Humid,Safe
2024-02-29,21:00,20,20,0.0,92,10,1012,24,1,february,2024-02-29 21:00:00,21,29,2,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,23.083333333333332,4.116949764366681,20.0,94.0,10,92,1,10,18.65813054790819,20.0,-5.0,2.0,Very Humid,Safe
2024-03-01,00:00,18,18,0.0,92,10,1011,31,2,march,2024-03-01 00:00:00,0,1,3,0.0,1.0,1.0,6.123233995736766e-17,18.0,,18.0,88.66532258064517,10,92,2,12,16.678824728856874,18.0,,,Very Humid,Safe
2024-03-01,03:00,18,18,0.0,92,10,1010,31,2,march,2024-03-01 03:00:00,3,1,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,18.0,0.0,18.0,88.66532258064517,10,92,2,12,16.678824728856874,18.0,0.0,-1.0,Very Humid,Safe
2024-03-01,06:00,18,18,0.0,90,10,1011,21,1,march,2024-03-01 06:00:00,6,1,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,18.0,0.0,18.0,88.66532258064517,10,90,1,12,16.332841228150222,18.0,0.0,1.0,Very Humid,Safe
2024-03-01,09:00,29,32,0.0,66,10,1012,20,1,march,2024-03-01 09:00:00,9,1,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,20.75,5.5,20.75,88.66532258064517,10,66,1,12,21.989593311970843,32.011302207111086,11.0,1.0,Humid,Extreme Caution
2024-03-01,12:00,30,34,1.5,71,10,1009,71,5,march,2024-03-01 12:00:00,12,1,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,22.6,6.308724118235001,22.6,88.66532258064517,10,71,5,12,24.15168821840194,35.28188297777771,1.0,-3.0,Very Humid,Extreme Caution
2024-03-01,15:00,27,31,1.3,82,10,1008,83,2,march,2024-03-01 15:00:00,15,1,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,23.333333333333332,5.921711464320654,23.333333333333332,88.66532258064517,10,82,2,12,23.655606273859437,29.930368103555566,-3.0,-1.0,Very Humid,Caution
2024-03-01,18:00,25,27,0.0,92,10,1010,70,1,march,2024-03-01 18:00:00,18,1,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,23.571428571428573,5.442338432975996,23.571428571428573,88.66532258064517,10,92,1,12,23.60569527206446,25.0,-2.0,2.0,Very Humid,Safe
2024-03-01,21:00,19,19,0.0,92,10,1012,25,1,march,2024-03-01 21:00:00,21,1,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,23.0,5.291502622129181,23.0,88.66532258064517,10,92,1,12,17.66849763576304,19.0,-6.0,2.0,Very Humid,Safe
2024-03-02,00:00,18,18,0.1,93,10,1011,72,2,march,2024-03-02 00:00:00,0,2,3,0.0,1.0,1.0,6.123233995736766e-17,22.444444444444443,5.222813205330799,22.444444444444443,88.66532258064517,10,93,2,11,16.849352034485644,18.0,,,Very Humid,Safe
2024-03-02,03:00,18,18,0.1,92,10,1009,82,1,march,2024-03-02 03:00:00,3,2,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,22.0,5.120763831912406,22.0,88.66532258064517,10,92,1,11,16.678824728856874,18.0,0.0,-2.0,Very Humid,Safe
2024-03-02,06:00,18,18,0.3,90,10,1011,51,2,march,2024-03-02 06:00:00,6,2,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,21.636363636363637,5.005451573489195,21.636363636363637,88.66532258064517,10,90,2,11,16.332841228150222,18.0,0.0,2.0,Very Humid,Safe
2024-03-02,09:00,28,31,0.4,74,9,1012,81,1,march,2024-03-02 09:00:00,9,2,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,22.166666666666668,5.113855214172098,22.166666666666668,88.66532258064517,9,74,1,11,22.92077825320065,31.21358569911119,10.0,1.0,Very Humid,Caution
2024-03-02,12:00,29,33,1.1,73,10,1009,77,1,march,2024-03-02 12:00:00,12,2,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,22.692307692307693,5.250152622934172,22.692307692307693,88.66532258064517,10,73,1,11,23.656252106457593,33.29787407955561,1.0,-3.0,Very Humid,Extreme Caution
2024-03-02,15:00,27,31,0.8,87,10,1008,55,2,march,2024-03-02 15:00:00,15,2,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,23.0,5.173898991015458,23.0,88.66532258064517,10,87,2,11,24.64420908776206,30.42506920577787,-2.0,-1.0,Very Humid,Caution
2024-03-02,18:00,25,27,0.3,94,10,1010,60,3,march,2024-03-02 18:00:00,18,2,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,23.133333333333333,5.01236566142271,23.133333333333333,88.66532258064517,10,94,3,11,23.96390300488546,25.0,-2.0,2.0,Very Humid,Safe
2024-03-02,21:00,19,19,0.7,94,9,1012,84,2,march,2024-03-02 21:00:00,21,2,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,22.875,4.951430769653017,22.875,88.66532258064517,9,94,2,11,18.010601769687202,19.0,-6.0,2.0,Very Humid,Safe
2024-03-03,00:00,19,19,0.0,94,10,1011,77,1,march,2024-03-03 00:00:00,0,3,3,0.0,1.0,1.0,6.123233995736766e-17,22.647058823529413,4.885452595085079,22.647058823529413,88.66532258064517,10,94,1,10,18.010601769687202,19.0,,,Very Humid,Safe
2024-03-03,03:00,18,18,0.1,93,10,1010,72,2,march,2024-03-03 03:00:00,3,3,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,22.38888888888889,4.864503951361378,22.38888888888889,88.66532258064517,10,93,2,10,16.849352034485644,18.0,-1.0,-1.0,Very Humid,Safe
2024-03-03,06:00,19,19,0.0,92,10,1012,85,2,march,2024-03-03 06:00:00,6,3,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,22.210526315789473,4.790951510323289,22.210526315789473,88.66532258064517,10,92,2,10,17.66849763576304,19.0,1.0,2.0,Very Humid,Safe
2024-03-03,09:00,28,32,0.7,78,9,1012,86,2,march,2024-03-03 09:00:00,9,3,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,22.5,4.839530207734936,22.5,88.66532258064517,9,78,2,10,23.794749556927936,31.79527165377775,9.0,0.0,Very Humid,Caution
2024-03-03,12:00,28,33,2.1,82,10,1010,64,3,march,2024-03-03 12:00:00,12,3,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,22.761904761904763,4.867286327151525,22.761904761904763,88.66532258064517,10,82,3,10,24.63045006304939,32.41151006355561,0.0,-2.0,Very Humid,Extreme Caution
2024-03-03,15:00,27,31,1.9,85,10,1009,69,1,march,2024-03-03 15:00:00,15,3,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,22.954545454545453,4.835161618683276,22.954545454545453,88.66532258064517,10,85,1,10,24.254870401332298,30.22388087955555,-1.0,-1.0,Very Humid,Caution
2024-03-03,18:00,25,28,0.4,93,10,1011,72,1,march,2024-03-03 18:00:00,18,3,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,23.043478260869566,4.743208166991516,23.043478260869566,88.66532258064517,10,93,1,10,23.785639407046112,25.0,-2.0,2.0,Very Humid,Safe
2024-03-03,21:00,22,25,0.2,94,10,1013,68,1,march,2024-03-03 21:00:00,21,3,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,23.0,4.643836494893457,23.0,88.66532258064517,10,94,1,10,20.98738646263873,22.0,-3.0,2.0,Very Humid,Safe
2024-03-04,00:00,22,22,1.1,96,10,1011,69,2,march,2024-03-04 00:00:00,0,4,3,0.0,1.0,1.0,6.123233995736766e-17,23.166666666666668,4.526892269889842,18.0,92.0,10,96,2,8,21.33104567005389,22.0,,,Very Humid,Safe
2024-03-04,03:00,22,22,0.0,94,10,1011,70,0,march,2024-03-04 03:00:00,3,4,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,23.333333333333332,4.400263496721498,18.0,92.0,10,94,1,8,20.98738646263873,22.0,0.0,0.0,Very Humid,Safe
2024-03-04,06:00,23,25,0.0,94,10,1012,35,1,march,2024-03-04 06:00:00,6,4,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,23.541666666666668,4.252663274647574,18.0,90.0,10,94,1,8,21.97958843612107,23.0,1.0,1.0,Very Humid,Safe
2024-03-04,09:00,28,32,0.2,72,9,1012,89,1,march,2024-03-04 09:00:00,9,4,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,23.5,4.201449025401055,29.0,66.0,9,72,1,8,22.46821835904964,30.93569989244442,5.0,0.0,Very Humid,Caution
2024-03-04,12:00,29,33,1.0,75,10,1009,55,3,march,2024-03-04 12:00:00,12,4,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,23.458333333333332,4.138674085791946,30.0,71.0,10,75,3,8,24.10677510893465,33.694284947111086,1.0,-3.0,Very Humid,Extreme Caution
2024-03-04,15:00,26,30,1.8,92,10,1008,90,3,march,2024-03-04 15:00:00,15,4,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,23.416666666666668,4.10637538963253,27.0,82.0,10,92,3,8,24.595088266548217,26.0,-3.0,-1.0,Very Humid,Safe
2024-03-04,18:00,25,28,1.2,96,10,1010,98,2,march,2024-03-04 18:00:00,18,4,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,23.416666666666668,4.10637538963253,25.0,92.0,10,96,2,8,24.31552152892632,25.0,-1.0,2.0,Very Humid,Safe
2024-03-04,21:00,21,21,0.3,95,10,1012,89,1,march,2024-03-04 21:00:00,21,4,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,23.5,4.0324768524093715,19.0,92.0,10,95,1,8,20.16645250965799,21.0,-4.0,2.0,Very Humid,Safe
2024-03-05,00:00,23,25,0.0,93,10,1011,52,2,march,2024-03-05 00:00:00,0,5,3,0.0,1.0,1.0,6.123233995736766e-17,23.708333333333332,3.8615064267793175,18.0,93.0,10,93,2,9,21.804017384915948,23.0,,,Very Humid,Safe
2024-03-05,03:00,20,20,0.0,93,10,1010,41,2,march,2024-03-05 03:00:00,3,5,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,23.791666666666668,3.75301810914046,18.0,92.0,10,93,2,9,18.831322805881488,20.0,-3.0,-1.0,Very Humid,Safe
2024-03-05,06:00,20,20,0.0,91,10,1011,23,1,march,2024-03-05 06:00:00,6,5,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,23.875,3.639308343269543,18.0,90.0,10,91,1,9,18.483282981438535,20.0,0.0,1.0,Very Humid,Safe
2024-03-05,09:00,29,33,0.1,70,10,1011,86,3,march,2024-03-05 09:00:00,9,5,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,23.916666666666668,3.6939041049047123,28.0,74.0,10,70,3,9,22.95984299820938,32.7272735315556,9.0,0.0,Humid,Extreme Caution
2024-03-05,12:00,28,32,2.1,85,10,1009,63,4,march,2024-03-05 12:00:00,12,5,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,23.875,3.639308343269543,29.0,73.0,10,85,4,9,25.23419814383093,32.89636391955554,-1.0,-2.0,Very Humid,Extreme Caution
2024-03-05,15:00,27,31,2.3,89,10,1008,67,4,march,2024-03-05 15:00:00,15,5,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,23.875,3.639308343269543,27.0,87.0,10,89,4,9,25.025818198239524,30.630668045777686,-1.0,-1.0,Very Humid,Caution
2024-03-05,18:00,25,28,1.4,95,10,1009,73,2,march,2024-03-05 18:00:00,18,5,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,23.875,3.639308343269543,25.0,94.0,10,95,2,9,24.14051955364691,25.0,-2.0,1.0,Very Humid,Safe
2024-03-05,21:00,20,20,0.6,95,10,1012,64,1,march,2024-03-05 21:00:00,21,5,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,23.916666666666668,3.5864075117838614,19.0,94.0,10,95,1,9,19.17287387752299,20.0,-5.0,3.0,Very Humid,Safe
2024-03-06,00:00,19,19,0.1,95,10,1010,51,0,march,2024-03-06 00:00:00,0,6,3,0.0,1.0,1.0,6.123233995736766e-17,23.916666666666668,3.5864075117838614,19.0,94.0,10,95,1,11,18.179270495083415,19.0,,,Very Humid,Safe
2024-03-06,03:00,19,19,0.3,95,10,1009,52,1,march,2024-03-06 03:00:00,3,6,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,23.958333333333332,3.51987112741691,18.0,93.0,10,95,1,11,18.179270495083415,19.0,0.0,-1.0,Very Humid,Safe
2024-03-06,06:00,19,19,0.0,94,10,1011,76,0,march,2024-03-06 06:00:00,6,6,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,23.958333333333332,3.51987112741691,19.0,92.0,10,94,1,11,18.010601769687202,19.0,0.0,2.0,Very Humid,Safe
2024-03-06,09:00,28,32,0.2,76,9,1011,85,5,march,2024-03-06 09:00:00,9,6,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,23.958333333333332,3.51987112741691,28.0,78.0,9,76,5,11,23.362783018632115,31.500109619555538,9.0,0.0,Very Humid,Caution
2024-03-06,12:00,30,34,0.8,72,10,1008,88,6,march,2024-03-06 12:00:00,12,6,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,24.041666666666668,3.6412989400781823,28.0,82.0,10,72,6,11,24.385506196630853,35.52997874444458,2.0,-3.0,Very Humid,Extreme Caution
2024-03-06,15:00,28,32,1.5,83,10,1007,62,2,march,2024-03-06 15:00:00,15,6,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,24.083333333333332,3.6821150191829637,27.0,85.0,10,83,2,11,24.833809248638673,32.57096848711117,-2.0,-1.0,Very Humid,Extreme Caution
2024-03-06,18:00,25,28,0.4,93,10,1009,86,1,march,2024-03-06 18:00:00,18,6,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,24.083333333333332,3.6821150191829637,25.0,93.0,10,93,1,11,23.785639407046112,25.0,-3.0,2.0,Very Humid,Safe
2024-03-06,21:00,20,20,0.2,94,10,1011,68,3,march,2024-03-06 21:00:00,21,6,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,24.0,3.7532594530273458,22.0,94.0,10,94,3,11,19.00289313076389,20.0,-5.0,2.0,Very Humid,Safe
2024-03-07,00:00,19,19,0.0,96,2,1010,63,3,march,2024-03-07 00:00:00,0,7,3,0.0,1.0,1.0,6.123233995736766e-17,23.875,3.8708778916641005,22.0,96.0,5,96,3,9,18.346392194065658,19.0,,,Very Humid,Safe
2024-03-07,03:00,19,19,0.1,94,2,1009,78,2,march,2024-03-07 03:00:00,3,7,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,23.75,3.980932816182222,22.0,94.0,5,94,2,9,18.010601769687202,19.0,0.0,-1.0,Very Humid,Safe
2024-03-07,06:00,19,19,0.0,92,10,1010,87,2,march,2024-03-07 06:00:00,6,7,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,23.583333333333332,4.095773714310957,23.0,94.0,10,92,2,9,17.66849763576304,19.0,0.0,1.0,Very Humid,Safe
2024-03-07,09:00,28,32,1.1,79,10,1010,87,4,march,2024-03-07 09:00:00,9,7,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,23.583333333333332,4.095773714310957,28.0,72.0,10,79,4,9,24.00711957690206,31.94609196355557,9.0,0.0,Very Humid,Caution
2024-03-07,12:00,28,33,1.5,83,10,1008,73,6,march,2024-03-07 12:00:00,12,7,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,23.541666666666668,4.043020466526681,29.0,75.0,10,83,6,9,24.833809248638673,32.57096848711117,0.0,-2.0,Very Humid,Extreme Caution
2024-03-07,15:00,27,32,0.8,86,10,1007,61,5,march,2024-03-07 15:00:00,15,7,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,23.583333333333332,4.074487608934689,26.0,92.0,10,86,5,9,24.450527013526052,30.323923728444413,-1.0,-1.0,Very Humid,Caution
2024-03-07,18:00,25,27,0.6,94,10,1009,53,3,march,2024-03-07 18:00:00,18,7,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,23.583333333333332,4.074487608934689,25.0,96.0,10,94,3,9,23.96390300488546,25.0,-2.0,2.0,Very Humid,Safe
2024-03-07,21:00,19,19,0.8,94,10,1011,59,3,march,2024-03-07 21:00:00,21,7,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,23.5,4.149384448848747,21.0,95.0,10,94,3,9,18.010601769687202,19.0,-6.0,2.0,Very Humid,Safe
2024-03-08,00:00,19,19,0.0,93,10,1009,35,3,march,2024-03-08 00:00:00,0,8,3,0.0,1.0,1.0,6.123233995736766e-17,23.333333333333332,4.249467144771535,23.0,93.0,10,93,3,10,17.840354859948416,19.0,,,Very Humid,Safe
2024-03-08,03:00,19,19,0.0,93,10,1008,31,3,march,2024-03-08 03:00:00,3,8,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,23.291666666666668,4.288297185786355,20.0,93.0,10,93,3,10,17.840354859948416,19.0,0.0,-1.0,Very Humid,Safe
2024-03-08,06:00,19,19,0.0,92,10,1009,29,2,march,2024-03-08 06:00:00,6,8,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,23.25,4.326360052555475,20.0,91.0,10,92,2,10,17.66849763576304,19.0,0.0,1.0,Very Humid,Safe
2024-03-08,09:00,29,33,0.3,71,5,1009,84,2,march,2024-03-08 09:00:00,9,8,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,23.25,4.326360052555475,29.0,70.0,5,71,2,10,23.194825888301473,32.91427161377768,10.0,0.0,Very Humid,Extreme Caution
2024-03-08,12:00,28,33,1.6,84,10,1007,73,5,march,2024-03-08 12:00:00,12,8,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,23.25,4.326360052555475,28.0,85.0,10,84,5,10,25.035042821297843,32.73258643911113,-1.0,-2.0,Very Humid,Extreme Caution
2024-03-08,15:00,27,32,1.5,86,10,1006,88,4,march,2024-03-08 15:00:00,15,8,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,23.25,4.326360052555475,27.0,89.0,10,86,4,10,24.450527013526052,30.323923728444413,-1.0,-1.0,Very Humid,Caution
2024-03-08,18:00,25,27,4.7,94,7,1008,56,2,march,2024-03-08 18:00:00,18,8,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,23.25,4.326360052555475,25.0,95.0,7,94,2,10,23.96390300488546,25.0,-2.0,2.0,Very Humid,Safe
2024-03-08,21:00,21,21,0.6,94,9,1010,75,2,march,2024-03-08 21:00:00,21,8,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,23.291666666666668,4.298424045549986,20.0,95.0,9,94,2,10,19.99515469463369,21.0,-4.0,2.0,Very Humid,Safe
2024-03-09,00:00,19,19,0.0,94,2,1009,51,3,march,2024-03-09 00:00:00,0,9,3,0.0,1.0,1.0,6.123233995736766e-17,23.291666666666668,4.298424045549986,19.0,95.0,5,94,3,9,18.010601769687202,19.0,,,Very Humid,Safe
2024-03-09,03:00,19,19,0.1,93,10,1008,81,1,march,2024-03-09 03:00:00,3,9,3,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,23.291666666666668,4.298424045549986,19.0,95.0,10,93,1,9,17.840354859948416,19.0,0.0,-1.0,Very Humid,Safe
2024-03-09,06:00,19,19,0.0,93,10,1009,43,2,march,2024-03-09 06:00:00,6,9,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,23.291666666666668,4.298424045549986,19.0,94.0,10,93,2,9,17.840354859948416,19.0,0.0,1.0,Very Humid,Safe
2024-03-09,09:00,27,30,0.6,86,9,1010,76,3,march,2024-03-09 09:00:00,9,9,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,23.25,4.2554313121203,28.0,76.0,9,86,3,9,24.450527013526052,30.323923728444413,8.0,1.0,Very Humid,Caution
2024-03-09,12:00,27,31,1.3,89,10,1008,70,5,march,2024-03-09 12:00:00,12,9,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,23.125,4.089355216529436,30.0,72.0,10,89,5,9,25.025818198239524,30.630668045777686,0.0,-2.0,Very Humid,Caution
