route_id,start_time,end_time,start_hour,end_hour,start_stop,end_stop,start_stop_id,end_stop_id,start_lat,start_lon,end_lat,end_lon,duration,distance,duration_minutes
10,2024-05-22 07:14:25,2024-05-22 07:19:30,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.083333333333333,1.4913432233154422,0.08472222222222221
10,2024-05-22 07:19:30,2024-05-22 07:24:20,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,4.833333333333333,1.5892632315739608,0.08055555555555555
10,2024-05-22 07:24:20,2024-05-22 07:26:04,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.7333333333333334,1.091282026742783,0.02888888888888889
10,2024-05-22 07:26:04,2024-05-22 07:31:58,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.9,1.369535376459733,0.09833333333333334
10,2024-05-27 07:04:05,2024-05-27 07:12:12,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,8.116666666666667,0.9140332362197978,0.13527777777777777
10,2024-05-27 07:12:12,2024-05-27 07:14:13,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,2.0166666666666666,0.9140332362197978,0.03361111111111111
10,2024-05-27 07:14:13,2024-05-27 07:19:19,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.1,1.4913432233154422,0.08499999999999999
10,2024-05-27 07:19:19,2024-05-27 07:25:40,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.35,1.5892632315739608,0.10583333333333332
10,2024-05-27 07:25:40,2024-05-27 07:27:52,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,2.2,1.091282026742783,0.03666666666666667
10,2024-05-27 07:27:52,2024-05-27 07:32:54,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.033333333333333,1.369535376459733,0.08388888888888889
10,2024-05-28 07:02:58,2024-05-28 07:04:06,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.1333333333333333,0.9140332362197978,0.01888888888888889
10,2024-05-28 07:11:17,2024-05-28 07:12:45,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.4666666666666666,0.9140332362197978,0.024444444444444442
10,2024-05-28 07:12:45,2024-05-28 07:16:27,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,3.7,1.4913432233154422,0.06166666666666667
10,2024-05-28 07:16:27,2024-05-28 07:22:43,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.266666666666667,1.5892632315739608,0.10444444444444444
10,2024-05-28 07:22:43,2024-05-28 07:29:25,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,6.7,1.7382329657418492,0.11166666666666666
10,2024-05-29 07:02:49,2024-05-29 07:04:02,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2166666666666666,0.9140332362197978,0.020277777777777777
10,2024-05-29 07:11:20,2024-05-29 07:12:50,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.5,0.9140332362197978,0.025
10,2024-05-29 07:12:50,2024-05-29 07:16:47,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,3.95,1.4913432233154422,0.06583333333333334
10,2024-05-29 07:16:47,2024-05-29 07:24:53,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,8.1,1.5892632315739608,0.13499999999999998
10,2024-05-29 07:24:53,2024-05-29 07:26:27,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.5666666666666667,1.091282026742783,0.02611111111111111
10,2024-05-29 07:26:27,2024-05-29 07:31:02,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,4.583333333333333,1.369535376459733,0.07638888888888888
10,2024-05-30 07:01:32,2024-05-30 07:02:42,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.1666666666666667,0.9140332362197978,0.019444444444444445
10,2024-05-30 07:09:37,2024-05-30 07:10:59,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.3666666666666667,0.9140332362197978,0.02277777777777778
10,2024-05-30 07:10:59,2024-05-30 07:16:01,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.033333333333333,1.4913432233154422,0.08388888888888889
10,2024-05-30 07:16:01,2024-05-30 07:22:00,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,5.983333333333333,1.5892632315739608,0.09972222222222223
10,2024-05-30 07:22:00,2024-05-30 07:23:34,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.5666666666666667,1.091282026742783,0.02611111111111111
10,2024-05-30 07:23:34,2024-05-30 07:28:56,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.366666666666666,1.369535376459733,0.08944444444444444
10,2024-05-31 07:05:04,2024-05-31 07:06:10,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.1,0.9140332362197978,0.018333333333333333
10,2024-05-31 07:12:49,2024-05-31 07:14:20,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.5166666666666666,0.9140332362197978,0.025277777777777777
10,2024-05-31 07:14:20,2024-05-31 07:18:16,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,3.933333333333333,1.4913432233154422,0.06555555555555555
10,2024-05-31 07:18:16,2024-05-31 07:24:57,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.683333333333334,1.5892632315739608,0.1113888888888889
10,2024-05-31 07:24:57,2024-05-31 07:26:24,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.45,1.091282026742783,0.024166666666666666
10,2024-05-31 07:26:24,2024-05-31 07:32:19,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.916666666666667,1.369535376459733,0.09861111111111112
10,2024-06-03 07:04:35,2024-06-03 07:05:38,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.05,0.9140332362197978,0.0175
10,2024-06-03 07:12:12,2024-06-03 07:14:02,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.8333333333333333,0.9140332362197978,0.030555555555555555
10,2024-06-03 07:14:02,2024-06-03 07:17:38,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,3.6,1.4913432233154422,0.060000000000000005
10,2024-06-03 07:17:38,2024-06-03 07:23:22,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,5.733333333333333,1.5892632315739608,0.09555555555555556
10,2024-06-03 07:23:22,2024-06-03 07:24:36,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.2333333333333334,1.091282026742783,0.020555555555555556
10,2024-06-03 07:24:36,2024-06-03 07:30:14,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.633333333333334,1.369535376459733,0.0938888888888889
10,2024-06-04 07:03:14,2024-06-04 07:04:32,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.3,0.9140332362197978,0.021666666666666667
10,2024-06-04 07:11:50,2024-06-04 07:13:04,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.2333333333333334,0.9140332362197978,0.020555555555555556
10,2024-06-04 07:13:04,2024-06-04 07:17:39,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.583333333333333,1.4913432233154422,0.07638888888888888
10,2024-06-04 07:17:39,2024-06-04 07:22:59,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,5.333333333333333,1.5892632315739608,0.08888888888888888
10,2024-06-04 07:22:59,2024-06-04 07:24:46,7,7,MAN 2,SMA Dempo,BT05,BT06,-7.96334,112.62548,-7.9725,112.6218,1.7833333333333334,1.091282026742783,0.029722222222222223
10,2024-06-04 07:24:46,2024-06-04 07:31:01,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,6.25,1.369535376459733,0.10416666666666667
10,2024-06-05 07:04:09,2024-06-05 07:05:23,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2333333333333334,0.9140332362197978,0.020555555555555556
10,2024-06-05 07:14:21,2024-06-05 07:16:08,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.7833333333333334,0.9140332362197978,0.029722222222222223
10,2024-06-05 07:16:08,2024-06-05 07:19:36,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,3.466666666666667,1.4913432233154422,0.05777777777777778
10,2024-06-05 07:19:36,2024-06-05 07:25:10,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,5.566666666666666,1.5892632315739608,0.09277777777777778
10,2024-06-05 07:25:10,2024-06-05 07:31:45,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,6.583333333333333,1.7382329657418492,0.10972222222222222
10,2024-06-06 07:03:42,2024-06-06 07:04:54,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2,0.9140332362197978,0.02
10,2024-06-06 07:11:28,2024-06-06 07:14:01,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,2.55,0.9140332362197978,0.042499999999999996
10,2024-06-06 07:14:01,2024-06-06 07:17:23,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,3.3666666666666667,1.4913432233154422,0.05611111111111111
10,2024-06-06 07:17:23,2024-06-06 07:22:42,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,5.316666666666666,1.5892632315739608,0.08861111111111111
10,2024-06-06 07:22:42,2024-06-06 07:30:03,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,7.35,1.7382329657418492,0.1225
10,2024-06-07 07:03:06,2024-06-07 07:05:51,7,7,SMA 8,SD Dinoyo 2,BT04,BT02,-7.95658,112.61276,-7.94329,112.61047,2.75,1.4913432233154422,0.04583333333333333
10,2024-06-07 07:11:17,2024-06-07 07:12:24,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.1166666666666667,0.9140332362197978,0.018611111111111113
10,2024-06-07 07:18:43,2024-06-07 07:20:44,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,2.0166666666666666,0.9140332362197978,0.03361111111111111
10,2024-06-07 07:20:44,2024-06-07 07:24:00,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,3.2666666666666666,1.4913432233154422,0.05444444444444444
10,2024-06-07 07:24:00,2024-06-07 07:28:39,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,4.65,1.5892632315739608,0.0775
10,2024-06-07 07:28:39,2024-06-07 07:35:30,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,6.85,1.7382329657418492,0.11416666666666667
10,2024-06-10 06:54:05,2024-06-10 06:56:41,6,6,SMA 8,SD Dinoyo 2,BT04,BT02,-7.95658,112.61276,-7.94329,112.61047,2.6,1.4913432233154422,0.043333333333333335
10,2024-06-10 07:02:52,2024-06-10 07:11:15,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,8.383333333333333,0.9140332362197978,0.13972222222222222
10,2024-06-10 07:11:15,2024-06-10 07:13:24,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,2.15,0.9140332362197978,0.035833333333333335
10,2024-06-10 07:13:24,2024-06-10 07:16:41,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,3.283333333333333,1.4913432233154422,0.05472222222222222
10,2024-06-10 07:16:41,2024-06-10 07:26:57,7,7,SMA 8,SMP 4,BT04,BT07,-7.95658,112.61276,-7.97693,112.6334,10.266666666666667,3.200573835232762,0.17111111111111113
10,2024-06-11 07:03:37,2024-06-11 07:04:56,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.3166666666666667,0.9140332362197978,0.021944444444444444
10,2024-06-11 07:12:48,2024-06-11 07:14:14,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.4333333333333333,0.9140332362197978,0.02388888888888889
10,2024-06-11 07:14:14,2024-06-11 07:18:58,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.733333333333333,1.4913432233154422,0.07888888888888888
10,2024-06-11 07:18:58,2024-06-11 07:23:38,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,4.666666666666667,1.5892632315739608,0.07777777777777778
10,2024-06-11 07:23:38,2024-06-11 07:30:05,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,6.45,1.7382329657418492,0.1075
10,2024-06-12 07:08:24,2024-06-12 07:09:29,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.0833333333333333,0.9140332362197978,0.018055555555555554
10,2024-06-12 07:16:10,2024-06-12 07:17:46,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.6,0.9140332362197978,0.02666666666666667
10,2024-06-12 07:17:46,2024-06-12 07:21:29,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,3.716666666666667,1.4913432233154422,0.06194444444444445
10,2024-06-12 07:21:29,2024-06-12 07:25:38,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,4.15,1.5892632315739608,0.06916666666666667
10,2024-06-12 07:25:38,2024-06-12 07:32:23,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,6.75,1.7382329657418492,0.1125
10,2024-06-13 07:04:35,2024-06-13 07:05:58,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.3833333333333333,0.9140332362197978,0.023055555555555555
10,2024-06-13 07:13:05,2024-06-13 07:15:31,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,2.433333333333333,0.9140332362197978,0.04055555555555555
10,2024-06-13 07:15:31,2024-06-13 07:19:04,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,3.55,1.4913432233154422,0.059166666666666666
10,2024-06-13 07:19:04,2024-06-13 07:24:29,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,5.416666666666667,1.5892632315739608,0.09027777777777778
10,2024-06-13 07:24:29,2024-06-13 07:32:32,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,8.05,1.7382329657418492,0.13416666666666668
10,2024-06-14 07:05:45,2024-06-14 07:07:00,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.25,0.9140332362197978,0.020833333333333332
10,2024-06-14 07:14:33,2024-06-14 07:15:59,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.4333333333333333,0.9140332362197978,0.02388888888888889
10,2024-06-14 07:15:59,2024-06-14 07:20:39,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.666666666666667,1.4913432233154422,0.07777777777777778
10,2024-06-14 07:20:39,2024-06-14 07:25:16,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,4.616666666666666,1.5892632315739608,0.07694444444444444
10,2024-06-14 07:25:16,2024-06-14 07:32:07,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,6.85,1.7382329657418492,0.11416666666666667
10,2024-06-17 06:36:28,2024-06-17 06:39:48,6,6,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,3.3333333333333335,1.4913432233154422,0.05555555555555556
10,2024-06-17 06:39:48,2024-06-17 06:42:22,6,6,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,2.566666666666667,1.5892632315739608,0.04277777777777778
10,2024-06-19 07:04:16,2024-06-19 07:05:47,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.5166666666666666,0.9140332362197978,0.025277777777777777
10,2024-06-19 07:12:38,2024-06-19 07:13:59,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.35,0.9140332362197978,0.022500000000000003
10,2024-06-19 07:13:59,2024-06-19 07:17:49,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,3.8333333333333335,1.4913432233154422,0.0638888888888889
10,2024-06-19 07:17:49,2024-06-19 07:22:20,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,4.516666666666667,1.5892632315739608,0.07527777777777778
10,2024-06-19 07:22:20,2024-06-19 07:29:23,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,7.05,1.7382329657418492,0.1175
10,2024-06-20 07:14:25,2024-06-20 07:18:45,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.333333333333333,1.4913432233154422,0.07222222222222222
10,2024-06-20 07:18:45,2024-06-20 07:21:51,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,3.1,1.5892632315739608,0.051666666666666666
10,2024-06-20 07:21:51,2024-06-20 07:28:03,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,6.2,1.7382329657418492,0.10333333333333333
10,2024-07-15 06:45:05,2024-07-15 06:48:04,6,6,SMA 8,SD Dinoyo 2,BT04,BT02,-7.95658,112.61276,-7.94329,112.61047,2.9833333333333334,1.4913432233154422,0.04972222222222222
10,2024-07-15 07:04:23,2024-07-15 07:05:39,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2666666666666666,0.9140332362197978,0.021111111111111112
10,2024-07-15 07:12:43,2024-07-15 07:14:11,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.4666666666666666,0.9140332362197978,0.024444444444444442
10,2024-07-15 07:14:11,2024-07-15 07:20:04,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.883333333333334,1.4913432233154422,0.09805555555555556
10,2024-07-15 07:20:04,2024-07-15 07:26:38,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.566666666666666,1.5892632315739608,0.10944444444444444
10,2024-07-15 07:26:38,2024-07-15 07:33:44,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,7.1,1.7382329657418492,0.11833333333333333
10,2024-07-16 07:02:37,2024-07-16 07:03:50,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2166666666666666,0.9140332362197978,0.020277777777777777
10,2024-07-16 07:10:45,2024-07-16 07:12:35,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.8333333333333333,0.9140332362197978,0.030555555555555555
10,2024-07-16 07:12:35,2024-07-16 07:18:08,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.55,1.4913432233154422,0.0925
10,2024-07-16 07:18:08,2024-07-16 07:27:34,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,9.433333333333334,1.5892632315739608,0.15722222222222224
10,2024-07-16 07:27:34,2024-07-16 07:35:05,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,7.516666666666667,1.7382329657418492,0.12527777777777777
10,2024-07-17 07:05:33,2024-07-17 07:07:00,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.45,0.9140332362197978,0.024166666666666666
10,2024-07-17 07:14:27,2024-07-17 07:17:16,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,2.816666666666667,0.9140332362197978,0.04694444444444445
10,2024-07-17 07:17:16,2024-07-17 07:22:34,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.3,1.4913432233154422,0.08833333333333333
10,2024-07-17 07:22:34,2024-07-17 07:33:45,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,11.183333333333334,1.5892632315739608,0.18638888888888888
10,2024-07-17 07:33:45,2024-07-17 07:40:55,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,7.166666666666667,1.7382329657418492,0.11944444444444445
10,2024-07-18 07:03:19,2024-07-18 07:04:33,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2333333333333334,0.9140332362197978,0.020555555555555556
10,2024-07-18 07:10:53,2024-07-18 07:12:28,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.5833333333333333,0.9140332362197978,0.02638888888888889
10,2024-07-18 07:12:28,2024-07-18 07:16:39,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.183333333333334,1.4913432233154422,0.06972222222222223
10,2024-07-18 07:16:39,2024-07-18 07:23:02,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.383333333333334,1.5892632315739608,0.1063888888888889
10,2024-07-18 07:23:02,2024-07-18 07:29:25,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,6.383333333333334,1.7382329657418492,0.1063888888888889
10,2024-07-19 07:04:26,2024-07-19 07:05:43,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2833333333333334,0.9140332362197978,0.02138888888888889
10,2024-07-19 07:12:44,2024-07-19 07:14:05,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.35,0.9140332362197978,0.022500000000000003
10,2024-07-19 07:14:05,2024-07-19 07:18:54,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.816666666666666,1.4913432233154422,0.08027777777777777
10,2024-07-19 07:18:54,2024-07-19 07:25:38,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,6.733333333333333,1.5892632315739608,0.11222222222222222
10,2024-07-19 07:25:38,2024-07-19 07:32:32,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,6.9,1.7382329657418492,0.115
10,2024-07-22 07:04:59,2024-07-22 07:06:15,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.2666666666666666,0.9140332362197978,0.021111111111111112
10,2024-07-22 07:14:10,2024-07-22 07:16:21,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,2.183333333333333,0.9140332362197978,0.03638888888888889
10,2024-07-22 07:16:21,2024-07-22 07:22:11,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.833333333333333,1.4913432233154422,0.09722222222222222
10,2024-07-22 07:22:11,2024-07-22 07:32:02,7,7,SMA 8,MAN 2,BT04,BT05,-7.95658,112.61276,-7.96334,112.62548,9.85,1.5892632315739608,0.16416666666666666
10,2024-07-22 07:32:02,2024-07-22 07:40:19,7,7,MAN 2,SMP 4,BT05,BT07,-7.96334,112.62548,-7.97693,112.6334,8.283333333333333,1.7382329657418492,0.13805555555555554
10,2024-07-23 07:03:01,2024-07-23 07:04:11,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.1666666666666667,0.9140332362197978,0.019444444444444445
10,2024-07-23 07:12:23,2024-07-23 07:14:09,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.7666666666666666,0.9140332362197978,0.029444444444444443
10,2024-07-23 07:14:09,2024-07-23 07:19:04,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,4.916666666666667,1.4913432233154422,0.08194444444444444
10,2024-07-23 07:19:04,2024-07-23 07:28:29,7,7,SMA 8,SMA Dempo,BT04,BT06,-7.95658,112.61276,-7.9725,112.6218,9.416666666666666,2.0232108549200403,0.15694444444444444
10,2024-07-23 07:28:29,2024-07-23 07:33:58,7,7,SMA Dempo,SMP 4,BT06,BT07,-7.9725,112.6218,-7.97693,112.6334,5.483333333333333,1.369535376459733,0.0913888888888889
10,2024-07-24 07:03:08,2024-07-24 07:04:15,7,7,SD Dinoyo 2,SMA 8,BT02,BT03,-7.94329,112.61047,-7.94979,112.61559,1.1166666666666667,0.9140332362197978,0.018611111111111113
10,2024-07-24 07:12:08,2024-07-24 07:13:44,7,7,SMA 8,SD Dinoyo 2,BT03,BT02,-7.94979,112.61559,-7.94329,112.61047,1.6,0.9140332362197978,0.02666666666666667
10,2024-07-24 07:13:44,2024-07-24 07:18:49,7,7,SD Dinoyo 2,SMA 8,BT02,BT04,-7.94329,112.61047,-7.95658,112.61276,5.083333333333333,1.4913432233154422,0.08472222222222221
10,2024-07-24 07:18:49,2024-07-24 07:19:01,7,7,SMA 8,SPBU Tlogomas,BT04,BT01,-7.95658,112.61276,-7.93324,112.60354,0.2,2.774263222821852,0.0033333333333333335
